U.Summary Code,111,112,113FF,211,212,213,2211,2212NW,23EH,23MR,23OC,23OR,23OT,23PC,23SF,23TH,321,327,3311IS,3313NF,332,33311,33312,33313,3332OM,3341,3342,3344,3345,334X,335,336111,336112,33612,3362BP,3364,3365AO,337,3391,3399,311,3121,3122,313TT,315AL,322,323,324,3251,3252,3254,325X,326,4231,4234,4236,4238,423X,4242,4244,4247,424X,425,42ID,441,445,452,444,446,447,448,454,4A0X,481,482,483,484,485,486,48A,492,493,5111,5112,512,515,5171,5172,5174OT,518,519,521CI,523,524113,5241XX,5242,525,HSO,HST,ORE,532RL,5411,5415,5412,5413,5416,5417,5418,541X,55,5613,5617,561X,562,61,6211,6212,6213,6214,6215OH,622,623,624,711AS,713,721,722,811,812,813,814,GFGD,GFGN,GFE,GSLGE,GSLGH,GSLGO,GSLE
23OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,3,0,0,96,114,110,137,43,12,119,35,335,1,0,0,13,0,0,0,20,0,0,0,0,0,0,0,0,0,76,0,3,139,26,11,35,0,0,3,0,4,0,0,0,0,0,0,60,2,2,1,2,8,4,3,11,7,0,0,2,2,2,1,2,2,2,3,4,0,115,0,0,0,1,0,0,10,0,1,1,2,2,10,0,30,7,32,1,0,0,0,0,0,0,119,16,2,6,1,9,1,7,1,11,0,1,11,13,1,2,2,5,1,1,2,15,0,18,0,5,107,90,2,3,9,0,0,1,0,213,1,33,3
327,0,0,0,6,4,24,0,0,650,43,183,517,115,45,525,108,48,663,138,28,190,34,5,51,167,2,3,13,9,0,191,119,158,20,162,8,45,34,26,60,28,222,0,5,0,2,0,201,2,7,11,86,185,0,0,0,1,2,0,3,0,10,0,0,14,12,0,1,0,0,2,17,8,0,0,0,19,0,0,0,1,7,0,0,0,0,8,59,0,32,0,8,11,0,0,4,0,0,0,0,35,0,0,0,96,73,133,6,68,5,0,22,36,23,11,37,20,6,2,111,412,12,17,1,10,5,458,46,0,5,0,4,251,0,54,96,66,41
3311IS,10,9,0,172,7,3,0,0,217,40,68,28,18,5,23,5,3,95,444,25,952,35,49,20,185,0,2,4,1,0,77,0,42,2,176,8,18,15,4,21,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,22,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,11,0,0,0,0,0,0,0,0,65,5,0,0,0,11,0,6,0,0,1,0,8,5,6,4,0,0,0,6,1,2,0,6,1,6,1,1,5,3,1,0,0,1,0,0,1,1,4
3313NF,0,0,0,0,1,0,0,0,1,5,1,6,1,5,5,1,3,3,-224,-97,659,10,10,16,271,0,5,-73,11,0,81,0,35,1,308,21,50,41,-26,-22,3,66,0,0,0,38,0,0,0,0,0,0,17,0,0,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-11,0,0,0,1,7,0,0,0,0,6
332,54,246,17,960,72,44,1,334,1030,782,565,1169,1409,480,1030,419,343,108,81,120,1688,81,99,61,974,5,84,48,113,3,416,63,294,83,1008,176,298,419,114,86,1008,77,131,46,4,402,38,53,83,57,21,354,478,6,100,10,7,32,18,33,19,47,5,0,20,30,16,18,9,34,11,53,623,0,78,5,59,68,6,10,33,105,10,14,3,999,477,273,10,77,146,47,15,0,0,0,9,2,0,915,225,11,208,13,294,27,254,12,103,111,12,228,140,294,95,8,10,2,5,6,114,4,345,5,239,348,641,224,115,75,0,545,148,48,127,104,352,298
33311,357,174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,78,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,184,0,98,259
33312,0,0,0,278,373,132,0,0,0,64,2,539,20,17,164,4,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,16,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33313,0,0,0,135,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3332OM,2,0,5,1061,95,141,109,5,962,179,348,450,740,23,116,97,41,10,27,40,326,131,252,132,2400,0,2,8,26,1,302,80,838,455,1527,86,212,11,187,60,356,229,9,3,0,83,90,7,71,11,0,295,175,3,17,12,21,45,5,47,9,44,4,0,16,17,10,23,3,12,34,14,10,0,2,3,16,11,5,746,4,161,3,1,1,36,7,46,2,10,3,0,3,0,163,0,0,0,0,2,31,1,677,58,193,47,77,10,6,106,0,727,80,452,108,47,1,6,5,62,59,9,10,1,19,6,63,695,16,30,0,42,51,3,188,169,220,282
3341,0,0,0,0,2,4,2,0,34,9,1,15,4,2,15,5,7,7,0,5,12,0,0,0,33,325,50,54,106,0,0,43,508,20,1,0,1,2,2,1,9,0,0,0,0,6,4,13,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,49,48,80,24,15,54,18,73,28,0,0,0,27,0,1,11,0,14,27,0,5,2,37,71,11,70,64,30,150,0,0,1,37,0,0,102,10,111,97,67,113,172,48,71,108,409,92,206,133,46,28,16,0,14,0,42,0,6,53,4,24,22,24,3,5,38,0,38,28,0,194,44,44,15
3342,1,0,0,0,0,14,0,0,261,90,45,217,100,3,24,53,0,0,0,0,0,0,0,0,84,4,1973,145,1092,0,2,0,0,0,59,3789,0,0,0,0,0,0,0,0,0,0,11,30,0,0,0,0,17,0,326,479,0,494,537,0,441,298,0,0,22,78,132,12,9,26,9,27,12,0,3,0,111,2,1,0,0,75,696,0,77,197,1843,2629,527,4656,1186,111,77,0,2,0,274,0,1,38,63,327,228,195,106,206,122,91,94,2116,2416,719,342,179,25,781,0,38,0,12,42,0,119,6,25,2,4,400,0,197,0,1402,17,0,11,0,0,1
3344,0,0,0,0,0,1,0,0,2,3,1,13,1,0,27,18,37,20,31,27,133,65,49,16,440,37,364,887,521,21,419,3,47,6,1587,35,14,27,32,32,73,73,40,12,0,42,16,27,30,19,1,62,90,13,2,9,40,28,2563,0,0,13,3,0,11,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,490,0,0,106,224,15,645,2,54,39,0,0,0,0,0,0,0,1,0,884,15,37,1,469,0,2,0,0,0,68,1,27,0,0,0,0,0,19,10,0,0,0,0,0,490,0,0,0,25,311,0,17,1,32,4
3345,0,0,0,4,1,-2,2,0,33,17,18,56,3,0,10,1,2,0,0,0,173,0,0,0,56,0,50,35,177,0,31,7,38,8,1,131,98,0,9,0,0,0,0,0,0,1,4,1,40,13,0,0,22,0,0,0,1,1,0,1,0,0,6,0,14,3,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,5,0,3,18,0,0,0,0,0,0,0,0,0,2,3,43,4,203,1,15,1,17,0,1,3,17,25,4,-84,24,2,-4,35,45,-1,4,0,0,0,2,11,7,3,0,236,97,0,7,3,31,63
334X,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,2,449,1,205,2957,61,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,2,0,3,1,0,0,0,139,81,2,39,48,137,1,78,0,0,0,0,0,0,0,15,0,1,1,14,29,0,0,0,0,4,0,5,0,0,0,0,0,0,0,1,1,3,3,1,1,63,5,5,5,16,0,40,18,0,3,3,0,0,0,0,0,2,0,0,0,2,11,7,0,2,0,0,614,0,19,0,3,0
335,2192,1163,37,82,38,345,3,1,1633,2006,751,1984,1275,187,2136,350,136,17,122,53,378,61,86,20,2200,19,84,93,191,4,1601,7,159,15,889,91,129,24,105,28,124,66,0,8,0,73,13,34,62,46,2,34,392,1,3,2,2,6,0,7,9,6,0,0,54,12,436,19,1,16,9,17,24,0,6,0,7,17,0,6,0,14,0,1,0,0,209,986,48,49,0,13,7,0,0,1,0,0,0,629,17,0,641,54,757,16,213,0,307,10,7,255,126,325,171,1,1,0,0,0,450,398,47,26,96,275,132,588,66,12,0,76,462,22,152,114,249,898
336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362BP,40,26,9,96,51,18,3,1,0,279,0,2,0,0,0,0,214,45,58,22,128,186,265,20,237,1,40,8,22,1,42,466,4472,607,4608,35,103,41,34,41,186,171,7,7,0,121,13,19,21,25,2,84,73,12,8,27,50,189,3,142,28,87,21,0,152,151,23,125,60,54,7,295,33,0,4,0,530,35,0,5,0,164,6,2,7,193,3,5,0,3,24,16,2,0,0,0,0,0,0,0,216,0,6,0,40,51,103,23,18,53,20,562,124,118,22,5,7,3,3,20,99,8,140,4,8,11,164,1115,32,70,0,309,7,177,210,20,250,73
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,14,0,0,0,0,0
3365AO,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,10,0,0,0,0,6
337,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,159,0,74,0,0,32,0,0,0,0,0,83,100,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,57,0,178,2,0,0,0,0,0,0,0,0,18,72,11,0,0,92,82,0,0,52,0,0,0,0,0,5,0,0,0,35
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,50,0,0,12,0,15,0,726,93,5,46,1,1226,40,69,0,0,0,0,0,0,0,0,145,65,0,0,666,0,3
3399,1,2,0,5,2,1,0,0,11,12,11,24,1,2,24,15,2,4,0,0,3,6,0,23,99,0,0,0,0,0,31,7,63,2,110,1,0,0,0,169,0,0,0,3,16,0,0,0,17,0,0,0,10,0,14,22,1,31,29,22,18,19,0,0,71,10,0,14,1,3,83,109,1,0,0,0,1,2,0,5,3,8,0,0,0,0,13,17,2,11,3,10,5,0,0,4,0,0,0,169,10,2,4,89,69,40,11,232,45,4,16,638,29,2,97,2,3,1,3,12,48,32,811,3,80,8,392,35,75,37,0,0,33,0,386,107,148,1
311,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,16,0,0,0,4,0,1,2,0,2,6,4,0,0,0,0,0,0,0,0,5,1,0,0,11,3,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,40,0,0,0,0,0,22,0,0,0,0,0,45,22,64,0,5,14,348,0,0,7,0,15,1,10,254,157,102,0
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
313TT,3,0,3,0,0,0,0,0,28,65,40,106,3,3,50,13,44,41,0,0,0,0,0,0,29,0,0,0,0,0,0,4,66,22,64,0,86,379,19,16,27,0,0,583,189,168,9,3,0,0,0,0,357,17,81,116,10,138,131,30,117,99,2,0,8,20,2835,1,3,1,105,19,2,0,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,0,0,0,15,2,72,0,19,1,0,98,0,128,2,7,0,0,0,31,174,1057,856,0,29,937,255,7,264,12,0,135,167,0,30,768,215,15
315AL,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,10,0,0,0,0,76,0,0,0,96,406,0,318,0,0,0,0,0,0,3,13,3,0,3,13,46,0,12,0,0,12,1,0,2,2,8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,133,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,19,9,0,15,8,0,0,0,2,30,0,56,16,16,5,94,119,11,99,0,91,43,2,152,35,936,0
322,56,2,0,4,7,1,0,0,8,14,8,20,5,3,83,4,16,22,10,8,27,1,1,1,25,0,2,2,3,0,23,3,39,5,48,3,3,21,16,24,1018,31,98,5,0,250,192,6,6,8,3,70,163,68,25,55,58,126,43,117,53,168,12,0,7,65,16,6,17,5,14,82,13,0,1,0,4,15,1,16,12,9,40,3,2,0,0,3,0,6,2,17,2,0,0,33,0,0,0,23,14,4,11,3,11,11,5,8,25,30,13,39,28,6,6,7,8,1,11,4,48,22,41,1,4,99,582,5,4,12,0,4,93,3,455,147,227,0
