U.Summary Code,111,112,113FF,211,212,213,2211,2212NW,23EH,23MR,23OC,23OR,23OT,23PC,23SF,23TH,321,327,3311IS,3313NF,332,33311,33312,33313,3332OM,3341,3342,3344,3345,334X,335,336111,336112,33612,3362BP,3364,3365AO,337,3391,3399,311,3121,3122,313TT,315AL,322,323,324,3251,3252,3254,325X,326,4231,4234,4236,4238,423X,4242,4244,4247,424X,425,42ID,441,445,452,444,446,447,448,454,4A0X,481,482,483,484,485,486,48A,492,493,5111,5112,512,515,5171,5172,5174OT,518,519,521CI,523,524113,5241XX,5242,525,HSO,HST,ORE,532RL,5411,5415,5412,5413,5416,5417,5418,541X,55,5613,5617,561X,562,61,6211,6212,6213,6214,6215OH,622,623,624,711AS,713,721,722,811,812,813,814,GFGD,GFGN,GFE,GSLGE,GSLGH,GSLGO,GSLE
23OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,2,2,2,3,1,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327,0,0,0,2,0,0,0,0,22,9,24,66,17,5,66,13,8,72,20,5,27,7,0,9,15,0,0,3,2,0,66,32,35,7,49,1,3,5,8,5,1,6,0,0,0,0,0,27,1,4,2,8,17,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,3,6,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,7,24,39,0,5,0,0,1,3,1,2,2,1,0,0,7,322,10,1,0,1,1,28,7,0,0,0,0,20,0,4,33,5,3
3311IS,1,1,0,103,6,2,0,0,25,17,7,12,7,1,8,1,2,34,274,7,703,50,59,30,219,0,2,6,2,0,67,0,63,2,266,15,31,22,6,31,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,13,0,0,0,0,0,0,0,0,77,4,0,0,0,15,0,2,0,0,0,0,10,6,7,4,0,0,1,2,1,0,0,7,1,7,1,0,6,3,1,0,0,0,0,0,0,0,3
3313NF,0,0,0,0,0,0,0,0,0,3,0,3,1,3,3,1,1,1,49,210,191,3,1,4,64,0,3,20,7,0,103,0,40,1,86,5,12,9,7,17,1,15,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6,0,0,0,0,4
332,5,8,4,451,15,14,0,14,37,17,14,34,49,92,29,15,12,6,22,5,385,65,160,10,287,0,29,10,26,1,107,20,116,27,330,64,72,22,23,14,29,9,3,1,0,24,1,1,13,2,1,110,56,1,3,2,1,4,3,6,3,4,0,0,4,6,1,4,2,6,1,14,11,0,2,0,33,12,2,2,8,11,2,1,1,117,31,110,5,2,22,2,1,0,0,0,0,0,0,25,6,0,10,0,19,3,32,2,3,4,2,28,19,38,1,0,1,0,0,1,2,0,45,0,4,11,25,106,4,5,0,102,11,1,19,2,21,55
33311,129,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,19,10
33312,0,0,0,173,123,47,0,0,0,23,1,195,8,4,58,2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33313,0,0,0,21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332OM,1,0,1,284,35,72,34,2,85,62,71,54,168,5,23,15,19,4,16,38,281,98,266,70,1637,0,1,4,15,0,224,142,699,351,1829,50,265,3,61,54,71,84,4,1,0,65,44,5,142,6,0,128,50,1,5,2,15,13,1,14,2,14,2,0,5,5,2,7,1,3,8,6,3,0,1,1,13,3,1,1643,1,74,1,0,0,3,9,58,2,1,1,0,0,0,56,0,0,0,0,0,58,0,16,15,65,11,40,3,8,27,0,223,154,176,117,24,0,16,0,172,10,1,1,0,6,3,10,496,4,14,0,18,14,0,123,66,52,87
3341,0,0,0,0,1,1,0,0,9,2,0,4,1,0,4,1,2,2,0,1,3,0,0,0,1,22,9,14,30,0,0,1,11,2,0,0,0,1,0,0,2,0,0,0,0,2,1,3,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,13,12,21,6,4,14,5,19,7,0,0,0,7,0,0,3,0,4,7,0,1,1,10,18,3,18,16,8,39,0,0,0,10,0,0,26,3,29,26,17,29,44,12,18,28,63,24,53,34,12,5,4,0,4,0,11,0,2,14,1,6,6,6,1,1,10,0,10,7,0,50,11,11,4
3342,0,0,0,0,0,0,0,0,61,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,30,2,18,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,22,2,15,4,0,0,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,18,8,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,62,18,0,11,0,0,0
3344,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,4,42,20,19,30,147,18,16,15,189,18,209,679,236,13,168,5,101,6,612,36,14,29,23,32,15,78,9,12,0,11,20,15,17,13,0,59,57,27,1,17,23,53,1710,0,1,33,4,0,9,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,196,137,20,114,1,38,27,0,0,0,0,0,0,0,1,0,234,3,13,0,78,0,3,0,0,0,41,0,27,0,0,0,0,0,5,3,0,0,0,0,0,267,0,0,0,33,71,0,9,0,21,1
3345,0,0,0,1,0,2,0,0,3,1,5,4,0,0,1,0,0,1,0,0,117,0,0,0,42,0,48,33,166,0,18,2,12,2,0,30,26,0,16,0,0,0,0,0,0,0,1,0,26,2,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,28,5,293,1,5,0,18,0,1,1,9,13,6,-66,11,4,-2,62,16,0,1,0,0,0,1,4,2,1,0,54,-7,0,0,0,0,29
334X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,4,2,0,0,4,3,0,2,2,4,1,3,1,0,0,0,0,0,0,1,0,0,0,10,10,0,1,2,0,1,0,14,9,0,0,0,0,0,0,0,0,2,2,5,10,4,1,1,4,0,0,3,5,0,1,1,4,0,0,1,2,1,0,0,0,48,7,1,1,8,0,0,1,0,2,0,0,0
335,544,289,3,0,5,83,0,1,108,276,112,309,36,10,220,24,11,7,75,12,150,20,27,6,811,5,20,22,65,1,571,1,6,4,165,36,34,6,36,8,60,31,0,4,0,33,6,16,20,15,1,16,21,0,0,0,0,1,0,0,0,0,0,0,21,3,4,1,0,4,0,2,0,0,1,0,1,14,0,1,0,4,0,0,0,0,11,59,3,2,0,1,1,0,0,1,0,0,0,6,6,0,90,16,122,5,26,0,67,1,2,16,27,21,3,0,0,0,0,0,6,2,3,0,2,2,7,125,1,1,0,31,168,0,59,13,10,120
336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3362BP,19,14,6,65,27,9,1,0,0,81,0,0,0,0,0,0,72,21,20,8,46,149,147,9,84,0,20,4,9,1,31,347,3678,397,1470,11,75,15,12,14,77,66,5,2,0,42,6,11,7,8,1,28,24,13,7,23,45,158,4,140,22,78,16,0,107,107,16,88,37,32,6,178,29,0,2,0,229,14,0,3,0,90,6,1,7,29,7,5,0,2,36,5,1,0,0,0,0,0,0,0,133,0,5,0,31,25,88,20,24,31,24,517,97,59,17,5,2,1,4,18,93,7,121,2,6,8,73,766,26,41,0,255,9,185,174,16,223,80
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,67,0,0,0,0,0
3365AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,0,0,3,0,3,0,6,78,1,13,2,389,4,15,0,0,0,0,0,0,0,0,8,0,0,0,13,0,1
3399,0,0,0,5,2,1,0,0,2,6,1,7,0,1,4,1,0,0,0,0,2,6,0,24,103,0,0,0,0,0,32,8,25,2,114,1,0,0,0,47,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,1,0,4,7,10,0,7,0,0,0,8,0,5,1,0,7,15,1,0,0,0,1,1,0,3,3,8,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,7,2,1,2,0,21,2,6,2,1,0,7,8,3,1,2,1,1,0,3,0,1,0,6,0,9,2,7,3,1,0,0,0,2,0,7,5,9,0
311,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,9,0,1,4,99,0,0,1,0,4,0,1,41,22,18,0
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,46,0,0,0,0,0,0,0,0,0,0,0
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,15,0,0,121,4,2,0,0,0,142,21,89,2,0,0,0,0,0,23,0,4,5,0,6,6,1,5,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,1,0,0,1,4,0,1,2,9,0
315AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,1,0,0,1,1,0,0,0,2,2,2,2,0,0,22,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,17,1,1,0,0,118,76,0,0,0,0,1,17,1,1,1,1,3,2,4,3,5,0,0,1,3,1,0,1,0,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,3,0,0,0,4,4,0,1,0,2,1,1,1,4,0,4,14,4,13,0,1,1,0,0,1,2,1,1,0,1,18,8,1,1,1,0,1,2,0,13,3,4,4
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,3,6,1,0,0,3,-2,-2,1,2,6,0,0,0,-1,0,0,0,0,0,1,0,1,0,-1,0,0,7,0,0,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,2,-5,0,6,9,9,0
