U.Summary Code,111,112,113FF,211,212,213,2211,2212NW,23EH,23MR,23OC,23OR,23OT,23PC,23SF,23TH,321,327,3311IS,3313NF,332,33311,33312,33313,3332OM,3341,3342,3344,3345,334X,335,336111,336112,33612,3362BP,3364,3365AO,337,3391,3399,311,3121,3122,313TT,315AL,322,323,324,3251,3252,3254,325X,326,4231,4234,4236,4238,423X,4242,4244,4247,424X,425,42ID,441,445,452,444,446,447,448,454,4A0X,481,482,483,484,485,486,48A,492,493,5111,5112,512,515,5171,5172,5174OT,518,519,521CI,523,524113,5241XX,5242,525,HSO,HST,ORE,532RL,5411,5415,5412,5413,5416,5417,5418,541X,55,5613,5617,561X,562,61,6211,6212,6213,6214,6215OH,622,623,624,711AS,713,721,722,811,812,813,814,GFGD,GFGN,GFE,GSLGE,GSLGH,GSLGO,GSLE
23OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,1,0,1,0,0,29,9,27,63,16,5,67,13,10,67,16,5,29,16,0,21,16,0,0,2,3,0,48,27,22,6,43,1,2,6,6,7,1,7,0,0,0,0,0,41,1,3,2,7,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,3,0,0,0,2,5,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4,13,23,0,3,0,0,1,3,1,2,5,1,0,0,7,293,9,0,0,1,1,22,7,0,0,0,0,11,0,3,26,3,3
3311IS,1,1,0,44,6,5,0,0,28,18,6,10,7,2,6,1,2,16,189,5,593,42,44,32,188,0,2,5,2,0,51,0,36,2,226,12,42,18,5,29,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,84,2,0,0,0,10,0,1,0,0,0,0,8,6,7,4,0,0,1,2,1,0,0,6,1,7,1,0,5,3,1,0,0,0,0,0,0,0,3
3313NF,0,0,0,0,0,0,0,0,0,3,0,3,1,5,2,1,0,1,65,273,157,3,1,3,67,0,4,27,15,0,100,0,28,1,94,6,12,7,12,22,1,14,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,4
332,7,8,2,283,15,27,0,7,38,16,13,33,39,93,23,11,11,6,16,5,410,59,115,11,303,0,31,9,47,0,98,26,101,32,352,84,91,19,27,15,28,14,2,1,0,28,1,1,16,2,1,113,58,1,2,1,1,2,2,5,1,2,0,0,3,5,1,3,1,4,1,8,5,0,3,0,39,13,4,3,9,14,3,1,1,97,34,92,4,1,14,2,1,0,0,0,1,0,0,25,5,0,6,0,13,3,22,1,2,3,2,23,15,33,1,1,1,0,0,1,2,0,42,0,3,12,21,94,5,6,0,183,14,1,12,2,19,46
33311,127,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,13,8
33312,0,0,0,85,127,126,0,0,0,20,1,149,7,4,34,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33313,0,0,0,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3332OM,1,0,1,137,38,160,32,2,107,39,62,52,160,6,19,23,22,4,14,44,330,103,247,74,1511,0,1,3,24,0,186,169,524,442,1365,55,288,4,56,64,78,75,2,1,0,23,40,6,196,4,0,123,55,1,4,1,15,9,1,12,1,11,3,0,5,4,1,4,1,1,8,3,2,0,1,2,16,3,2,1283,1,77,2,0,0,2,13,65,3,1,1,0,0,0,34,0,0,0,0,0,38,0,17,4,54,7,33,2,6,8,0,174,176,170,138,23,0,9,0,86,9,0,1,0,4,3,9,417,1,14,0,24,9,0,107,59,48,87
3341,0,0,0,0,1,3,0,0,11,2,0,3,1,0,2,2,2,2,0,1,3,0,0,0,2,33,12,12,50,0,0,1,9,2,0,0,0,1,0,0,3,0,0,0,0,1,1,3,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,11,11,19,4,3,9,4,10,5,0,0,0,6,0,0,3,0,4,7,0,1,1,13,18,3,16,15,12,39,0,0,0,30,0,0,35,2,27,24,14,26,37,11,17,28,89,21,50,34,11,6,6,0,4,0,11,0,2,16,1,6,7,5,1,2,12,0,17,10,0,43,13,11,4
3342,0,0,0,0,0,0,0,0,76,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,15,1,12,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,13,18,3,14,4,1,0,0,3,0,3,0,0,0,0,1,1,1,0,1,0,0,0,17,7,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,20,11,0,10,0,0,0
3344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,45,20,15,31,167,19,13,17,183,19,178,484,308,1,127,6,81,7,506,44,16,34,25,40,15,115,4,13,1,11,20,14,20,15,1,73,58,31,1,15,21,39,1708,0,0,31,7,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,248,104,21,84,0,29,19,0,0,0,0,0,0,0,1,0,170,2,9,0,71,0,3,0,0,0,36,0,25,0,0,0,0,0,5,2,0,0,0,0,0,246,0,0,0,47,40,0,6,0,17,1
3345,0,0,0,2,0,6,0,0,8,3,7,8,1,0,1,0,0,0,0,0,82,0,0,0,23,0,26,15,267,0,28,7,24,8,0,15,10,0,21,0,0,0,0,0,0,0,1,0,24,1,0,1,7,0,0,0,0,1,0,1,0,0,48,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,1,30,4,227,1,5,0,22,0,1,1,10,15,8,-47,9,5,0,68,17,0,3,0,0,0,2,23,2,8,0,33,0,0,0,0,-1,38
334X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,3,2,0,0,2,1,0,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,10,10,0,1,2,0,1,0,18,11,0,0,0,0,0,0,0,0,2,2,4,9,3,0,1,4,0,0,3,5,0,1,1,4,0,0,1,2,1,0,0,0,70,6,1,1,11,0,0,1,0,2,0,0,0
335,389,190,1,0,4,145,0,0,62,175,79,198,37,14,116,23,11,6,81,15,104,15,19,5,630,3,15,16,86,0,430,1,7,4,143,49,33,5,30,8,69,36,0,3,0,31,4,13,29,14,1,14,21,0,0,0,0,1,0,0,0,0,0,0,10,3,3,1,0,3,0,1,0,0,1,0,1,20,0,1,0,3,0,0,0,0,11,42,2,2,0,2,1,0,0,1,0,0,0,9,3,0,69,18,62,8,15,0,107,1,5,16,37,19,4,0,0,0,0,0,6,2,3,0,2,3,4,52,1,1,0,41,82,0,21,13,9,78
336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3362BP,26,17,3,30,32,29,1,0,0,77,0,0,0,0,0,0,63,20,15,8,46,182,151,12,87,0,23,4,15,0,36,410,2915,492,1424,16,94,16,13,15,107,90,3,2,0,45,5,10,8,8,2,32,22,14,7,20,43,109,4,123,13,63,28,0,81,94,14,55,31,13,5,98,20,0,2,0,209,15,0,3,0,81,8,1,7,30,9,5,0,2,23,5,1,0,0,0,0,0,0,0,99,0,5,0,20,23,75,19,26,29,18,506,94,57,22,4,2,1,4,19,93,7,134,2,6,10,43,707,27,45,0,317,5,216,154,18,232,66
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,48,0,0,0,0,0
3365AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,2,0,-14,56,1,8,1,250,2,7,0,0,0,0,0,0,0,0,-9,0,0,0,2,0,0
3399,0,0,0,2,2,2,0,0,2,6,1,5,0,1,3,1,0,0,0,0,3,7,0,26,103,0,0,0,0,0,32,8,17,2,116,1,0,0,0,66,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,3,6,8,0,5,0,0,2,7,0,3,1,0,7,17,1,0,0,0,0,1,0,4,3,8,0,0,0,0,0,0,0,2,0,3,1,0,0,2,0,0,0,10,1,1,2,1,15,2,4,2,1,0,8,9,2,1,3,1,1,0,3,1,1,0,6,0,8,3,3,2,2,1,0,0,1,0,5,5,7,0
311,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,5,0,1,3,58,0,0,1,0,4,0,1,25,16,13,0
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,28,0,0,0,0,0,0,0,0,0,0,0
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,13,0,2,113,3,2,0,0,0,113,18,81,1,0,0,0,0,0,15,0,4,5,0,4,6,1,3,3,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,2,2,0,0,2,2,0,1,1,6,0
315AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
322,0,0,0,0,1,0,0,0,2,2,1,2,0,0,14,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,12,1,0,0,0,167,79,1,0,0,0,1,8,0,1,1,1,2,1,2,1,3,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,3,0,0,0,5,4,0,1,0,1,1,1,1,3,0,4,7,4,5,0,1,1,0,0,1,1,0,1,0,1,22,6,1,1,1,0,1,1,0,8,1,3,1
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,2,2,0
