U.Summary Code,111,112,113FF,211,212,213,2211,2212NW,23EH,23MR,23OC,23OR,23OT,23PC,23SF,23TH,321,327,3311IS,3313NF,332,33311,33312,33313,3332OM,3341,3342,3344,3345,334X,335,336111,336112,33612,3362BP,3364,3365AO,337,3391,3399,311,3121,3122,313TT,315AL,322,323,324,3251,3252,3254,325X,326,4231,4234,4236,4238,423X,4242,4244,4247,424X,425,42ID,441,445,452,444,446,447,448,454,4A0X,481,482,483,484,485,486,48A,492,493,5111,5112,512,515,5171,5172,5174OT,518,519,521CI,523,524113,5241XX,5242,525,HSO,HST,ORE,532RL,5411,5415,5412,5413,5416,5417,5418,541X,55,5613,5617,561X,562,61,6211,6212,6213,6214,6215OH,622,623,624,711AS,713,721,722,811,812,813,814,GFGD,GFGN,GFE,GSLGE,GSLGH,GSLGO,GSLE
23OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,-1,0,0,0,1,1,0,0,258,122,84,135,34,9,113,28,271,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,57,0,5,241,13,15,1,0,0,3,0,23,0,0,0,0,0,0,27,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,2,8,0,13,1,7,0,0,0,0,0,0,0,31,4,0,1,0,1,0,4,0,3,0,0,2,4,0,1,2,1,0,0,1,7,0,6,0,2,29,17,1,1,6,0,0,0,0,25,0,5,5
327,0,0,0,11,1,6,0,0,181,16,95,84,51,17,78,90,19,190,29,9,88,5,0,8,57,1,1,5,3,0,23,17,24,10,80,3,13,23,12,22,15,102,0,1,0,1,0,41,1,2,6,24,77,0,0,0,0,0,0,1,0,1,0,0,16,2,0,2,0,0,3,16,10,0,0,0,3,0,0,0,0,10,0,0,0,7,22,39,0,40,0,1,1,0,0,1,0,0,0,0,30,0,0,0,76,15,43,1,5,1,0,27,7,35,1,2,1,8,0,13,79,3,18,0,6,1,94,16,0,5,0,1,22,0,12,84,42,46
3311IS,8,9,0,214,22,17,0,0,200,77,50,34,29,10,19,3,4,66,961,81,1593,132,152,74,626,0,6,6,8,0,173,1,114,7,902,49,107,47,17,70,0,0,0,1,0,2,1,0,2,0,0,0,52,1,1,0,0,13,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,3,5,0,1,2,25,0,0,0,0,0,0,0,0,295,9,0,0,0,30,0,19,1,0,4,0,29,20,25,14,0,1,2,7,4,1,1,21,2,24,4,1,15,11,3,0,0,0,0,0,0,0,11
3313NF,0,0,0,0,0,0,0,0,2,7,1,7,2,10,5,2,5,4,155,1241,785,7,3,8,271,0,12,65,32,0,281,1,142,8,368,33,141,69,30,55,3,85,0,0,0,39,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,2,3,0,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,10,11,0,0,0,0,8
332,18,96,4,391,57,43,1,56,524,255,204,405,316,539,232,397,91,21,18,19,984,47,86,20,652,1,81,28,130,0,215,63,192,91,883,154,219,126,63,50,208,33,13,6,1,108,5,11,36,11,5,118,168,3,22,2,4,5,5,9,3,9,2,0,6,13,3,6,4,10,2,15,102,0,22,19,29,19,5,12,38,35,5,3,2,367,151,91,3,20,20,11,4,0,0,0,4,0,0,216,66,2,83,2,104,12,56,7,17,19,5,79,50,102,10,4,4,1,2,3,29,1,135,1,20,74,118,163,33,29,0,360,29,8,40,17,131,139
33311,175,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,18,7
33312,0,0,0,63,110,103,0,0,0,30,1,222,10,4,53,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33313,0,0,0,27,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3332OM,1,0,3,274,40,211,134,4,223,65,71,123,261,9,29,46,14,4,12,23,229,81,131,76,1228,0,1,3,27,0,106,64,369,231,818,75,119,4,-12,38,106,95,2,1,0,29,33,3,55,10,0,141,88,1,5,1,6,10,1,10,1,9,3,0,4,3,4,3,1,2,143,3,2,0,2,2,11,5,9,1594,1,64,2,0,0,10,15,84,4,2,1,0,0,0,159,0,0,0,0,0,14,0,181,28,56,13,37,3,2,70,0,247,196,164,179,24,0,6,4,58,17,2,1,0,5,3,17,311,38,17,0,34,15,2,136,89,97,151
3341,2,0,0,0,7,32,4,0,116,20,2,31,11,4,24,16,17,22,1,13,34,0,1,1,32,343,105,124,1197,0,0,15,125,24,5,1,4,8,5,4,34,1,0,2,0,14,11,33,0,0,1,0,67,0,0,0,0,0,6,0,0,0,0,0,117,114,192,40,35,89,37,104,54,0,0,0,56,1,4,30,0,38,72,0,12,6,131,183,30,169,149,129,405,0,0,1,303,0,0,354,17,273,298,138,274,396,114,176,283,504,218,512,350,117,69,58,0,44,0,117,6,19,165,12,60,69,47,8,19,122,0,200,101,0,472,132,121,43
3342,0,0,0,0,0,6,0,0,211,11,3,20,14,0,2,22,0,0,0,0,0,0,0,0,26,1,647,36,528,0,1,0,0,0,11,1346,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,1,49,63,0,53,87,0,41,32,0,0,6,11,19,1,1,2,1,7,1,0,1,0,14,0,0,0,0,11,107,0,10,90,1129,735,210,663,170,69,43,0,7,0,133,0,0,7,9,87,30,47,16,27,18,12,23,1019,336,107,48,27,4,145,0,7,0,2,24,0,22,1,3,0,0,109,0,38,0,1063,8,0,7,0,0,1
3344,0,0,0,0,0,1,0,0,1,2,0,5,0,0,8,10,390,172,121,263,1433,104,77,137,1060,110,502,2329,1005,3,648,55,729,61,2326,351,139,292,154,336,54,994,15,111,4,50,170,114,154,123,4,616,458,281,4,136,166,349,13910,0,4,283,61,0,62,0,2,4,64,0,0,1,1,0,0,0,1,0,0,1,0,0,1,252,0,0,2034,598,173,223,1,19,13,0,0,0,0,0,0,0,7,0,928,4,58,0,152,0,30,0,0,0,71,0,8,0,0,0,0,0,25,13,0,0,0,0,0,1852,0,0,0,3,103,0,4,0,10,2
3345,0,0,0,4,1,-14,1,0,60,23,29,70,6,0,10,1,1,0,0,0,61,0,0,0,78,0,80,46,414,0,-130,13,46,15,1,98,71,0,13,0,0,0,0,0,0,0,3,0,22,6,0,1,18,0,0,0,1,1,0,1,0,0,-1,0,11,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,0,2,9,0,0,0,0,0,0,0,0,0,1,5,33,5,162,2,10,1,25,0,1,3,16,42,5,19,21,3,11,64,35,1,6,0,0,0,3,9,5,2,0,239,25,0,1,0,2,106
334X,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,35,310,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,2,3,6,0,4,0,0,0,0,0,0,0,1,0,0,0,5,51,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,5,0,1,3,1,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,0,31,0,3,0,2,0
335,277,135,5,6,5,102,1,0,235,479,215,329,203,45,408,55,39,11,54,22,222,36,47,9,1038,4,36,32,152,0,694,9,162,17,303,50,57,11,47,14,117,63,0,5,0,57,8,19,20,24,2,25,43,0,1,0,0,1,0,2,1,1,0,0,29,10,55,5,0,9,1,12,3,0,2,0,5,11,0,3,0,8,0,0,0,0,65,248,13,7,0,18,12,0,0,8,0,0,0,146,6,0,221,13,209,5,40,1,77,4,3,48,33,119,20,1,0,0,0,0,72,60,19,3,15,51,30,245,106,2,0,53,171,8,42,17,20,183
336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362BP,46,30,3,46,44,38,2,0,0,112,0,0,0,0,0,0,131,33,30,16,93,212,180,17,177,1,40,7,29,0,36,441,2884,480,2528,31,99,31,27,31,180,164,4,4,0,93,9,15,17,17,2,67,47,21,7,21,44,119,4,131,14,69,33,0,121,116,18,69,41,22,5,131,21,0,3,0,250,21,0,4,0,128,9,1,7,55,6,6,0,2,19,11,2,0,0,0,0,0,0,0,112,0,5,0,26,33,86,23,22,42,27,567,113,80,26,5,4,1,6,22,120,9,124,3,7,11,84,772,29,66,0,844,6,167,158,18,232,71
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-19,0,0,0,0,0
3365AO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,92,0,37,0,0,11,0,0,0,0,0,38,45,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0,0,0,0,0,0,0,32,0,71,1,0,0,0,0,0,0,0,0,3,13,2,0,0,77,64,0,0,42,0,0,0,0,0,2,0,0,0,37
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,81,0,0,4,0,5,0,219,26,3,25,1,1386,100,20,0,0,0,0,0,0,0,0,-8,143,0,0,1657,0,1
3399,0,0,0,2,2,2,0,0,19,4,2,7,0,1,3,2,2,5,0,0,3,7,0,29,115,0,0,0,0,0,36,9,25,2,130,1,0,0,0,494,0,0,0,1,8,0,0,0,23,0,0,0,1,0,1,1,0,3,8,10,0,6,0,0,138,9,0,4,1,0,16,130,1,0,0,0,1,2,0,6,4,9,0,0,0,0,3,3,1,8,0,2,0,0,0,1,0,0,0,9,6,1,1,14,24,4,6,10,5,1,5,59,4,1,13,1,1,0,4,3,5,2,61,6,16,2,117,8,80,24,0,0,6,0,56,19,37,0
311,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391,2985,0,0,0,28,0,36,22,2,111,278,19,0,0,0,0,0,0,0,0,7,2,0,0,47,5,0,0,0,0,0,0,13,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,70,1,0,0,0,0,115,0,0,0,0,1,161,98,248,1,30,82,1906,0,0,23,0,179,1,33,580,425,350,0
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,72,15,142,0,0,3,0,0,0,0,1,2,1,0
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
313TT,19,1,6,0,0,0,0,0,35,14,30,13,2,1,5,2,48,22,0,0,0,0,0,0,10,0,0,0,0,0,0,8,88,10,65,0,53,436,19,23,36,0,0,759,216,171,12,8,0,0,0,0,639,26,16,24,14,38,25,34,16,41,6,0,3,19,313,2,5,1,64,15,4,0,0,0,0,0,0,1,2,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,3,31,0,4,1,0,15,0,19,4,3,0,0,0,4,130,747,252,0,28,387,95,5,146,2,0,165,52,0,8,517,65,2
315AL,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,16,0,0,0,0,22,0,0,0,174,334,0,1148,-1,0,0,0,0,0,1,5,2,0,1,7,18,0,7,0,0,22,1,0,3,3,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,1,10,121,451,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,9,17,0,10,21,0,0,0,2,29,0,263,7,23,12,253,130,7,401,0,119,15,1,367,23,278,0
322,53,0,0,1,4,1,0,0,3,6,2,5,1,1,35,1,5,8,2,3,10,0,0,1,13,0,1,0,2,0,12,1,7,1,21,1,1,6,9,8,759,11,16,3,0,681,275,2,2,3,1,29,85,42,13,26,32,51,25,57,17,79,12,0,4,33,8,2,8,2,7,24,6,0,2,0,1,50,1,29,7,3,12,2,1,0,0,2,0,2,1,17,3,0,0,15,0,0,0,16,12,2,5,1,5,6,2,4,7,15,12,18,14,3,3,2,4,1,1,3,7,1,11,0,2,81,55,2,3,6,0,3,16,1,50,11,32,0
